lsoa_code,borough,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,imd_score,imd_quintile,status,timestamp,lsoa_name,processing_time
E01003061,Lambeth,80,4.0960693359375,0.6927490234375,8.166574246911892,0.0,49.566650390625,0.0,5.267333984375,37.895,Q5_Most,completed,2025-08-10T02:43:59.857660,Lambeth 011F,13.10341191291809
E01003062,Lambeth,80,34.38056945800781,27.20947265625,30.004660311367456,0.0,100.0,9.5794677734375,45.97625732421875,22.44,Q3,completed,2025-08-10T02:44:16.127144,Lambeth 033A,16.261478424072266
E01003063,Lambeth,19,,,,,,,,37.714,Q5_Most,insufficient,2025-08-10T02:44:26.207866,Lambeth 033B,10.068174839019775
E01003064,Lambeth,80,12.378158569335938,11.1480712890625,7.879280149767631,0.726318359375,33.612060546875,5.950927734375,17.77496337890625,12.812,Q1_Least,completed,2025-08-10T02:44:41.496804,Lambeth 028A,15.280419111251833
E01003065,Lambeth,80,21.057205200195312,16.5924072265625,22.068979942420864,0.0,94.561767578125,3.7933349609375,26.092529296875,41.077,Q5_Most,completed,2025-08-10T02:44:58.368159,Lambeth 031A,16.860304355621338
E01003066,Lambeth,80,22.014312744140625,13.751220703125,25.03781507435868,0.0,93.85986328125,0.9124755859375,32.2967529296875,37.398,Q5_Most,completed,2025-08-10T02:45:13.237547,Lambeth 028B,14.862386226654053
E01003067,Lambeth,80,21.25839233398437,19.2138671875,18.053152402844752,0.0,80.340576171875,7.60040283203125,26.3824462890625,20.479,Q2,completed,2025-08-10T02:45:25.548831,Lambeth 033C,12.30326509475708
E01003068,Lambeth,80,33.7615966796875,32.3638916015625,23.57147611705105,0.0,93.85986328125,17.19512939453125,44.79827880859375,28.816,Q4,completed,2025-08-10T02:45:37.345054,Lambeth 031B,11.784699201583862
E01003069,Lambeth,80,35.184326171875,32.6141357421875,15.247413166686732,7.293701171875,78.4423828125,26.06353759765625,47.41973876953125,32.698,Q4,completed,2025-08-10T02:45:50.257429,Lambeth 033D,12.904380321502686
E01003070,Lambeth,80,45.73524475097656,42.8314208984375,23.955936360988336,0.0,100.0,29.1778564453125,64.599609375,43.799,Q5_Most,completed,2025-08-10T02:46:06.598864,Lambeth 033E,16.328928470611572
E01003071,Lambeth,80,21.23970031738281,20.8770751953125,16.329605711691784,0.048828125,95.574951171875,7.03582763671875,30.86395263671875,16.108,Q2,completed,2025-08-10T02:46:22.533792,Lambeth 018D,15.927927732467651
E01003072,Lambeth,80,22.86170959472656,19.6929931640625,15.660131297199571,0.213623046875,61.529541015625,10.44464111328125,36.30523681640625,16.47,Q2,completed,2025-08-10T02:46:36.668474,Lambeth 014A,14.126683473587036
E01003073,Lambeth,80,6.036911010742188,2.0782470703125,10.337479259847086,0.0,73.846435546875,0.0885009765625,7.0556640625,30.231,Q4,completed,2025-08-10T02:46:50.124005,Lambeth 014B,13.445512533187866
E01003074,Lambeth,80,24.228286743164062,20.8648681640625,18.12600943419576,0.0,80.078125,10.40191650390625,33.9324951171875,24.577,Q3,completed,2025-08-10T02:47:03.241368,Lambeth 018E,13.10636305809021
E01003075,Lambeth,80,12.488250732421877,12.3291015625,8.848998259298208,0.0,37.249755859375,5.45501708984375,17.645263671875,42.602,Q5_Most,completed,2025-08-10T02:47:20.042431,Lambeth 009C,16.791062355041504
E01003076,Lambeth,80,14.474334716796877,12.09716796875,11.413372057384022,0.0,47.674560546875,5.2886962890625,20.4742431640625,18.536,Q2,completed,2025-08-10T02:47:33.931450,Lambeth 014C,13.881019592285156
E01003077,Lambeth,80,6.1428070068359375,2.801513671875,7.928264333050171,0.0,48.05908203125,0.12359619140625,9.45281982421875,19.571,Q2,completed,2025-08-10T02:47:46.706441,Lambeth 014D,12.766991376876833
E01003078,Lambeth,80,23.54820251464844,22.05810546875,11.268435973049051,4.400634765625,52.740478515625,15.82183837890625,32.32879638671875,10.834,Q1_Least,completed,2025-08-10T02:47:58.877053,Lambeth 014E,12.162603378295898
E01003079,Lambeth,80,13.783493041992188,3.1158447265625,21.23522520068828,0.0,95.73974609375,0.042724609375,19.921875,30.785,Q4,completed,2025-08-10T02:48:15.021103,Lambeth 027A,16.13554286956787
E01003080,Lambeth,80,20.212936401367188,4.8614501953125,25.7672671776193,0.0,86.419677734375,0.0335693359375,35.8795166015625,18.517,Q2,completed,2025-08-10T02:48:27.370303,Lambeth 027B,12.34119963645935
E01003081,Lambeth,80,11.35711669921875,4.669189453125,17.199676884556403,0.0,86.419677734375,0.2899169921875,14.01214599609375,29.721,Q4,completed,2025-08-10T02:48:37.764883,Lambeth 028C,10.386582136154177
E01003082,Lambeth,80,24.68711853027344,24.7802734375,15.468630349045387,0.0,62.396240234375,15.44952392578125,33.892822265625,30.194,Q4,completed,2025-08-10T02:48:51.180240,Lambeth 031C,13.406348705291748
E01003083,Lambeth,80,31.226348876953125,29.9835205078125,20.10378940889778,0.08544921875,92.85888671875,13.99078369140625,48.48480224609375,19.665,Q2,completed,2025-08-10T02:49:06.530944,Lambeth 030A,15.341703653335571
E01003084,Lambeth,80,12.01019287109375,7.9376220703125,13.41247292997054,0.0,64.105224609375,2.15301513671875,15.19317626953125,19.315,Q2,completed,2025-08-10T02:49:17.789455,Lambeth 030B,11.250508546829224
E01003085,Lambeth,80,26.075592041015625,26.385498046875,15.990440611448774,0.08544921875,92.85888671875,14.91546630859375,34.72900390625,16.358,Q2,completed,2025-08-10T02:49:29.821023,Lambeth 030C,12.01757025718689
E01003086,Lambeth,80,30.413970947265625,31.6131591796875,13.033364467995604,0.0,59.100341796875,22.882080078125,39.21661376953125,31.39,Q4,completed,2025-08-10T02:49:41.046521,Lambeth 031D,11.21650242805481
E01003087,Lambeth,80,21.873931884765625,23.5687255859375,12.38734245831496,0.274658203125,58.935546875,11.3433837890625,30.29327392578125,42.482,Q5_Most,completed,2025-08-10T02:49:53.221140,Lambeth 031E,12.166599035263062
E01003088,Lambeth,80,6.02813720703125,3.6529541015625,9.447236172644176,0.0,40.05126953125,0.115966796875,5.2001953125,32.424,Q4,completed,2025-08-10T02:50:08.824555,Lambeth 010A,15.59142255783081
E01003089,Lambeth,80,12.966156005859377,3.515625,17.207957614525416,0.0,62.59765625,0.03509521484375,21.1639404296875,31.444,Q4,completed,2025-08-10T02:50:22.982686,Lambeth 008A,14.147130489349363
E01003090,Lambeth,80,11.45782470703125,4.08935546875,14.041011654695,0.0,54.754638671875,0.2685546875,20.31097412109375,25.416,Q3,completed,2025-08-10T02:50:41.274989,Lambeth 012D,18.28329706192017
E01003091,Lambeth,80,10.824661254882812,4.0802001953125,15.480003285255084,0.0,66.949462890625,0.0,15.27099609375,23.431,Q3,completed,2025-08-10T02:50:52.527122,Lambeth 008B,11.243130207061768
E01003092,Lambeth,80,16.578521728515625,14.0289306640625,15.614534717097609,0.0,62.59765625,5.20172119140625,22.6837158203125,36.627,Q5_Most,completed,2025-08-10T02:51:04.996068,Lambeth 008C,12.45994520187378
E01003093,Lambeth,80,13.747100830078123,14.3280029296875,11.16491694509968,0.0,50.30517578125,3.0792236328125,20.15533447265625,33.26,Q4,completed,2025-08-10T02:51:20.120430,Lambeth 010B,15.11586308479309
E01003094,Lambeth,80,10.398941040039062,4.0283203125,11.053990404596336,0.0,35.4736328125,1.9622802734375,19.76318359375,30.432,Q4,completed,2025-08-10T02:51:34.742586,Lambeth 010C,14.612160205841064
E01003095,Lambeth,80,8.807601928710938,3.4332275390625,11.503925268571592,0.0,39.764404296875,0.4547119140625,11.67755126953125,19.761,Q2,completed,2025-08-10T02:51:45.189930,Lambeth 012E,10.437344312667848
E01003096,Lambeth,80,8.014602661132812,4.01611328125,10.582358354959869,0.0,56.494140625,1.654052734375,10.02655029296875,25.455,Q3,completed,2025-08-10T02:51:55.499902,Lambeth 010D,10.300982475280762
E01003097,Lambeth,80,11.25732421875,8.9569091796875,11.273734409668007,0.0,49.609375,1.953125,16.2933349609375,32.154,Q4,completed,2025-08-10T02:52:10.991843,Lambeth 006A,15.48294186592102
E01003098,Lambeth,80,13.511581420898438,10.626220703125,12.431149025152854,0.0,51.165771484375,2.47344970703125,20.7122802734375,23.401,Q3,completed,2025-08-10T02:52:30.183926,Lambeth 005A,19.18408513069153
E01003099,Lambeth,80,14.827194213867188,11.871337890625,14.236096579319168,0.0,62.29248046875,2.43988037109375,21.0418701171875,26.601,Q3,completed,2025-08-10T02:52:49.310173,Lambeth 005B,19.11825942993164
E01003101,Lambeth,80,12.497177124023438,8.9935302734375,14.533135734755788,0.0,64.227294921875,0.89263916015625,18.3837890625,28.222,Q4,completed,2025-08-10T02:53:05.475053,Lambeth 003A,16.155872583389282
E01003102,Lambeth,80,12.054443359375,6.1492919921875,19.857773828450053,0.0,93.7744140625,0.63629150390625,14.4012451171875,25.93,Q3,completed,2025-08-10T02:53:24.060499,Lambeth 004A,18.57545495033264
E01003104,Lambeth,80,11.858444213867188,8.7249755859375,12.323451116271526,0.0,59.7900390625,3.32489013671875,16.412353515625,24.638,Q3,completed,2025-08-10T02:53:39.050604,Lambeth 004C,14.982101678848268
E01003105,Lambeth,80,9.809799194335938,8.2183837890625,8.66899264412578,0.0,34.1796875,3.51104736328125,14.569091796875,29.263,Q4,completed,2025-08-10T02:53:54.620276,Lambeth 003B,15.561145782470703
E01003106,Lambeth,80,12.87384033203125,7.952880859375,12.618992852734888,0.0,44.598388671875,1.83258056640625,19.7998046875,27.175,Q3,completed,2025-08-10T02:54:12.067268,Lambeth 003C,17.438985347747803
E01003107,Lambeth,80,12.315750122070312,8.050537109375,12.717928552261968,0.0,56.756591796875,2.008056640625,17.46978759765625,17.52,Q2,completed,2025-08-10T02:54:27.701693,Lambeth 003D,15.624882698059082
E01003108,Lambeth,80,16.41204833984375,13.5345458984375,13.215111107479808,0.0,50.885009765625,6.02264404296875,24.3927001953125,33.192,Q4,completed,2025-08-10T02:54:41.255684,Lambeth 002B,13.543976306915283
E01003110,Lambeth,80,17.18902587890625,13.6199951171875,14.229172574928583,0.0,51.287841796875,3.82080078125,27.398681640625,17.446,Q2,completed,2025-08-10T02:54:57.623455,Lambeth 002C,16.360265254974365
E01003111,Lambeth,80,26.857452392578125,24.755859375,17.834480875079947,0.0,74.456787109375,11.9293212890625,40.6097412109375,35.303,Q5_Most,completed,2025-08-10T02:55:12.341942,Lambeth 002D,14.71048069000244
E01003112,Lambeth,80,14.552688598632812,11.907958984375,12.174557391269609,0.0,53.01513671875,5.49468994140625,20.85723876953125,29.912,Q4,completed,2025-08-10T02:55:27.467093,Lambeth 002E,15.114150285720823
E01003114,Lambeth,80,13.046875,11.5447998046875,11.477784127486974,0.0,51.116943359375,2.74505615234375,20.587158203125,22.363,Q3,completed,2025-08-10T02:55:40.288380,Lambeth 032B,12.813287258148192
E01003115,Lambeth,80,15.402984619140623,12.8265380859375,15.868398014446058,0.0,77.105712890625,3.21044921875,20.54901123046875,20.481,Q2,completed,2025-08-10T02:55:54.870908,Lambeth 034A,14.572534799575806
E01003116,Lambeth,80,43.95835876464844,46.86279296875,30.23130753614111,0.0,97.747802734375,14.28070068359375,69.7052001953125,20.465,Q2,completed,2025-08-10T02:56:10.172397,Lambeth 029A,15.293482303619385
E01003117,Lambeth,80,20.7977294921875,5.792236328125,30.381877554713896,0.0,100.0,0.03204345703125,27.960205078125,22.2,Q3,completed,2025-08-10T02:56:26.115827,Lambeth 029B,15.932922601699827
E01003118,Lambeth,80,53.07014465332031,56.640625,24.09682372365628,0.0,99.45068359375,31.48040771484375,70.47882080078125,22.781,Q3,completed,2025-08-10T02:56:43.783246,Lambeth 029C,17.656378746032715
E01003119,Lambeth,80,42.75291442871094,43.890380859375,30.90054614910831,0.0,98.7060546875,11.761474609375,70.73211669921875,22.028,Q3,completed,2025-08-10T02:56:58.620425,Lambeth 032C,14.82517433166504
E01003120,Lambeth,80,11.966094970703123,8.0596923828125,10.54125883436951,0.421142578125,43.56689453125,3.8116455078125,19.342041015625,32.875,Q4,completed,2025-08-10T02:57:12.689246,Lambeth 032D,14.059828042984009
E01003121,Lambeth,80,16.220245361328125,15.0970458984375,13.810533658930222,0.0,51.226806640625,1.66015625,26.06201171875,32.792,Q4,completed,2025-08-10T02:57:23.887179,Lambeth 006B,11.184936046600342
E01003123,Lambeth,80,12.153701782226562,7.9254150390625,13.258861602791768,0.0,49.609375,0.6591796875,20.8953857421875,19.16,Q2,completed,2025-08-10T02:57:33.585212,Lambeth 006C,9.689032554626465
E01003124,Lambeth,80,12.736282348632812,11.8377685546875,8.97465284510048,0.0,44.8486328125,6.28204345703125,17.82684326171875,29.873,Q4,completed,2025-08-10T02:57:48.801335,Lambeth 006D,15.205579996109009
E01003125,Lambeth,80,17.879257202148438,15.2435302734375,15.769341560738749,0.0,58.831787109375,5.889892578125,24.85198974609375,30.312,Q4,completed,2025-08-10T02:58:05.584560,Lambeth 006E,16.76957893371582
E01003126,Lambeth,80,11.071929931640623,6.1553955078125,13.093213043570533,0.0,68.06640625,2.07672119140625,15.0421142578125,28.68,Q4,completed,2025-08-10T02:58:17.830729,Lambeth 008D,12.237175464630129
E01003128,Lambeth,80,14.623489379882812,13.70849609375,11.389255551647038,0.0,50.30517578125,4.9407958984375,21.08917236328125,34.369,Q5_Most,completed,2025-08-10T02:58:27.761494,Lambeth 008E,9.922265529632568
E01003129,Lambeth,80,11.435317993164062,9.051513671875,10.78445458831478,0.0,53.924560546875,5.10101318359375,16.23077392578125,24.33,Q3,completed,2025-08-10T02:58:40.050593,Lambeth 004E,12.27758765220642
E01003130,Lambeth,80,25.47676086425781,23.486328125,16.802297842169665,0.0,66.14990234375,11.24267578125,38.93280029296875,17.362,Q2,completed,2025-08-10T02:58:53.371172,Lambeth 026A,13.312470436096191
E01003131,Lambeth,80,17.15423583984375,8.4228515625,26.634472571096023,0.0,100.0,1.18255615234375,15.0054931640625,18.271,Q2,completed,2025-08-10T02:59:03.928677,Lambeth 026B,10.546335697174072
E01003132,Lambeth,80,55.32730102539063,57.2601318359375,9.102723830086877,32.67822265625,70.66650390625,49.835205078125,61.31439208984375,32.169,Q4,completed,2025-08-10T02:59:34.935903,Lambeth 024A,30.99923181533813
E01003133,Lambeth,80,28.13301086425781,27.4200439453125,22.113224160232186,0.0,75.68359375,4.82635498046875,44.415283203125,24.483,Q3,completed,2025-08-10T02:59:51.846939,Lambeth 027C,16.902034044265747
E01003134,Lambeth,80,50.32752990722656,50.372314453125,13.19226142300775,24.7314453125,77.880859375,39.01519775390625,61.00616455078125,19.56,Q2,completed,2025-08-10T03:00:05.308330,Lambeth 027D,13.452863216400146
E01003135,Lambeth,80,20.13534545898437,11.822509765625,21.928822621269436,0.0,67.1142578125,0.09765625,37.56103515625,31.583,Q4,completed,2025-08-10T03:00:22.220819,Lambeth 026C,16.902957916259766
E01003136,Lambeth,80,38.01994323730469,41.6473388671875,13.474470615216791,2.923583984375,83.3251953125,27.9541015625,46.22955322265625,23.279,Q3,completed,2025-08-10T03:00:32.173517,Lambeth 022A,9.941691637039185
E01003138,Lambeth,80,24.95819091796875,11.7584228515625,31.226581487525795,0.0,100.0,1.79290771484375,37.03155517578125,10.639,Q1_Least,completed,2025-08-10T03:00:43.807775,Lambeth 026D,11.625244617462158
E01003139,Lambeth,80,61.49009704589844,64.7705078125,21.22909534313989,7.0068359375,96.6064453125,50.2166748046875,76.2725830078125,13.474,Q1_Least,completed,2025-08-10T03:01:01.134077,Lambeth 035A,17.317779064178467
E01003140,Lambeth,57,38.37944164610746,36.212158203125,23.739283364967008,0.06103515625,95.989990234375,19.244384765625,56.4453125,16.888,Q2,completed,2025-08-10T03:01:24.507992,Lambeth 035B,23.3629162311554
E01003141,Lambeth,52,38.03793100210336,37.09716796875,26.66985283657385,0.0,95.989990234375,16.6290283203125,58.42742919921875,24.037,Q3,completed,2025-08-10T03:01:44.886981,Lambeth 034B,20.369981288909912
E01003142,Lambeth,11,,,,,,,,18.167,Q2,insufficient,2025-08-10T03:06:59.115087,Lambeth 035C,8.9041748046875
E01003143,Lambeth,80,63.51325988769531,64.7125244140625,21.53899187432008,8.282470703125,99.151611328125,53.3172607421875,77.95867919921875,28.82,Q4,completed,2025-08-10T03:07:13.762981,Lambeth 035D,14.634881734848022
E01003144,Lambeth,80,31.654739379882812,29.6875,13.913560001272652,7.501220703125,95.989990234375,22.2259521484375,35.94512939453125,17.38,Q2,completed,2025-08-10T03:07:24.362542,Lambeth 034C,10.59156084060669
E01003145,Lambeth,52,34.26959698016827,32.470703125,23.448991162827586,0.0,95.989990234375,15.81573486328125,50.66986083984375,23.589,Q3,completed,2025-08-10T03:07:41.561725,Lambeth 034D,17.190184593200684
E01003146,Lambeth,80,30.41900634765625,27.6123046875,24.739204068999463,0.128173828125,96.13037109375,8.10089111328125,46.6552734375,25.101,Q3,completed,2025-08-10T03:07:55.690801,Lambeth 035E,14.119569778442383
E01003147,Lambeth,56,38.277762276785715,36.43798828125,24.367409050108364,0.0,95.989990234375,19.20013427734375,56.72454833984375,20.607,Q2,completed,2025-08-10T03:08:28.697159,Lambeth 034E,32.99862575531006
E01003148,Lambeth,0,,,,,,,,18.954,Q2,no_data,2025-08-10T03:08:37.205599,Lambeth 032E,8.500433206558228
E01003149,Lambeth,69,32.70909406136775,31.292724609375,13.824609083044503,0.08544921875,92.85888671875,25.9765625,36.309814453125,15.204,Q2,completed,2025-08-10T03:08:56.271715,Lambeth 030D,19.057119607925415
E01003150,Lambeth,80,11.662750244140625,8.06884765625,9.925884802079972,0.421142578125,43.56689453125,4.2266845703125,18.46923828125,26.483,Q3,completed,2025-08-10T03:09:07.244464,Lambeth 032F,10.964749813079834
E01003151,Lambeth,80,20.002593994140625,10.9100341796875,20.524749868163955,0.0,67.1142578125,2.45208740234375,36.72027587890625,33.077,Q4,completed,2025-08-10T03:09:19.308366,Lambeth 026E,12.055900812149048
E01003152,Lambeth,80,22.142715454101562,17.7886962890625,18.337081698748044,0.0,67.1142578125,7.11517333984375,34.71221923828125,13.041,Q1_Least,completed,2025-08-10T03:09:29.056877,Lambeth 027E,9.738499879837036
E01003153,Lambeth,80,26.0546875,15.185546875,28.118175721748216,0.0,100.0,0.09765625,46.337890625,14.764,Q2,completed,2025-08-10T03:09:39.479523,Lambeth 029D,10.414646863937378
E01003154,Lambeth,80,28.134689331054688,27.9632568359375,17.87017759188953,0.03662109375,67.7734375,12.5640869140625,41.55426025390625,28.223,Q4,completed,2025-08-10T03:09:48.505381,Lambeth 030E,9.017850399017334
E01003155,Lambeth,44,23.61297607421875,18.3990478515625,21.379818091036732,0.0,68.32275390625,4.35943603515625,38.68865966796875,19.058,Q2,completed,2025-08-10T03:10:05.375891,Lambeth 029E,16.861995935440063
E01003156,Lambeth,80,33.791351318359375,33.6456298828125,11.609030215261976,8.233642578125,60.97412109375,25.45623779296875,41.06903076171875,18.606,Q2,completed,2025-08-10T03:10:18.554400,Lambeth 023B,13.170509576797485
E01003157,Lambeth,80,30.330963134765625,28.472900390625,21.660054651521722,0.048828125,97.71728515625,11.419677734375,41.998291015625,13.822,Q1_Least,completed,2025-08-10T03:10:33.753288,Lambeth 023C,15.190633773803711
E01003158,Lambeth,79,28.10653493374209,21.160888671875,23.163312444589078,0.0,100.0,10.5560302734375,37.26806640625,7.631,Q1_Least,completed,2025-08-10T03:10:56.040255,Lambeth 023D,22.27843737602234
E01003159,Lambeth,80,41.0614013671875,40.350341796875,16.519840042753334,11.4501953125,81.500244140625,26.87530517578125,53.4454345703125,36.226,Q5_Most,completed,2025-08-10T03:11:03.948186,Lambeth 022C,7.899931192398071
E01003160,Lambeth,80,37.11189270019531,36.663818359375,11.886939250970174,6.512451171875,66.73583984375,29.30145263671875,46.18072509765625,29.257,Q4,completed,2025-08-10T03:11:14.087563,Lambeth 022D,10.131839513778687
E01003161,Lambeth,80,31.062698364257812,29.8828125,11.20651001488258,10.479736328125,64.776611328125,22.552490234375,39.4927978515625,18.917,Q2,completed,2025-08-10T03:11:23.947525,Lambeth 023E,9.84995722770691
E01003163,Lambeth,80,31.488189697265625,32.1533203125,11.373496450386911,6.866455078125,62.017822265625,23.7701416015625,37.94097900390625,15.132,Q2,completed,2025-08-10T03:11:36.966026,Lambeth 023F,13.008498191833496
E01003164,Lambeth,80,18.194961547851562,15.22216796875,17.779497259664335,0.0,97.59521484375,2.71453857421875,29.7515869140625,28.097,Q4,completed,2025-08-10T03:11:51.115609,Lambeth 025A,14.141576051712036
E01003165,Lambeth,80,33.84712219238281,32.1136474609375,14.685095091565916,3.125,83.58154296875,26.57318115234375,40.39764404296875,22.312,Q3,completed,2025-08-10T03:12:04.067894,Lambeth 025B,12.944278240203857
E01003166,Lambeth,80,18.821029663085938,17.9962158203125,13.987112105210738,0.0,71.173095703125,9.53369140625,25.13580322265625,17.894,Q2,completed,2025-08-10T03:12:15.319391,Lambeth 028D,11.243489742279053
E01003167,Lambeth,80,15.42633056640625,13.7451171875,11.974524811897352,0.0,63.262939453125,8.03070068359375,22.8424072265625,14.506,Q1_Least,completed,2025-08-10T03:12:26.708627,Lambeth 028E,11.38123083114624
E01003168,Lambeth,80,27.646636962890625,20.4742431640625,21.87515050919304,0.0,92.37060546875,11.80877685546875,34.47113037109375,40.412,Q5_Most,completed,2025-08-10T03:12:37.830952,Lambeth 025C,11.11481499671936
E01003171,Lambeth,47,30.15773042719415,28.47900390625,13.917488282649279,0.0,71.038818359375,23.4832763671875,35.0982666015625,25.368,Q3,completed,2025-08-10T03:12:50.241388,Lambeth 020B,12.401423692703247
E01003172,Lambeth,80,28.699188232421875,27.276611328125,19.495398250655366,0.042724609375,80.078125,15.399169921875,36.57379150390625,30.645,Q4,completed,2025-08-10T03:13:02.111904,Lambeth 024B,11.862523555755615
E01003173,Lambeth,80,34.12895202636719,29.656982421875,15.352500887870887,8.905029296875,80.078125,25.19683837890625,40.77301025390625,15.409,Q2,completed,2025-08-10T03:13:13.130449,Lambeth 020C,11.011049509048462
E01003174,Lambeth,80,38.4259033203125,39.90478515625,19.025016279525346,0.09765625,77.62451171875,27.46429443359375,52.18963623046875,33.582,Q4,completed,2025-08-10T03:13:24.029412,Lambeth 024C,10.890841960906982
E01003175,Lambeth,80,51.62689208984375,55.1513671875,13.880586259285147,14.29443359375,80.078125,41.7266845703125,61.30523681640625,36.013,Q5_Most,completed,2025-08-10T03:13:34.221668,Lambeth 024D,10.182239532470703
E01003176,Lambeth,80,26.993789672851562,29.931640625,17.559672497118186,0.0,74.0478515625,15.11383056640625,35.79559326171875,35.216,Q5_Most,completed,2025-08-10T03:13:45.112997,Lambeth 016E,10.883320093154907
E01003177,Lambeth,80,20.454864501953125,19.610595703125,16.323132823397433,0.0,63.043212890625,6.83135986328125,30.09796142578125,25.703,Q3,completed,2025-08-10T03:13:55.615801,Lambeth 020D,10.495798349380493
E01003178,Lambeth,80,28.572921752929688,30.0384521484375,15.85575403296563,0.0,69.598388671875,19.3145751953125,35.58502197265625,21.709,Q3,completed,2025-08-10T03:14:07.595752,Lambeth 020E,11.97195291519165
E01003180,Lambeth,80,9.605560302734375,6.195068359375,10.053707064210535,0.0,48.077392578125,1.97296142578125,14.97955322265625,22.411,Q3,completed,2025-08-10T03:14:21.044080,Lambeth 005D,13.440329551696777
E01003181,Lambeth,80,15.39764404296875,13.68408203125,13.84478702398771,0.0,57.513427734375,3.98712158203125,22.40447998046875,37.286,Q5_Most,completed,2025-08-10T03:14:36.064954,Lambeth 007A,15.012872457504272
E01003182,Lambeth,80,13.992080688476562,9.613037109375,14.413606639819976,0.0,60.357666015625,2.15606689453125,22.4456787109375,26.612,Q3,completed,2025-08-10T03:14:50.149274,Lambeth 009D,14.076314449310303
E01003183,Lambeth,80,17.696075439453125,15.2801513671875,16.437098978202677,0.0,79.89501953125,4.80194091796875,26.15814208984375,28.803,Q4,completed,2025-08-10T03:15:05.776512,Lambeth 005E,15.618707180023193
E01003184,Lambeth,80,24.002609252929688,23.7213134765625,14.453310246625563,0.0,55.77392578125,13.0279541015625,36.2701416015625,33.439,Q4,completed,2025-08-10T03:15:21.041866,Lambeth 007B,15.254348993301392
E01003185,Lambeth,80,23.8800048828125,21.5850830078125,14.701552003629077,0.0,55.52978515625,12.0452880859375,35.369873046875,27.075,Q3,completed,2025-08-10T03:15:39.125453,Lambeth 007C,18.07357668876648
E01003186,Lambeth,80,22.720794677734375,24.0203857421875,14.959429011695404,0.0,55.77392578125,8.71734619140625,34.27581787109375,19.78,Q2,completed,2025-08-10T03:15:52.059877,Lambeth 007D,12.91942572593689
E01003187,Lambeth,80,13.48236083984375,10.48583984375,11.677682478828169,0.0,43.07861328125,3.607177734375,20.55206298828125,35.754,Q5_Most,completed,2025-08-10T03:16:07.308165,Lambeth 007E,15.239288091659546
E01003188,Lambeth,80,19.445953369140625,16.375732421875,15.657771403015168,0.0,60.357666015625,5.45806884765625,31.8756103515625,38.438,Q5_Most,completed,2025-08-10T03:16:18.488941,Lambeth 009E,11.172532796859741
E01032582,Lambeth,80,8.63433837890625,2.4200439453125,12.80782954279557,0.0,60.052490234375,0.10833740234375,12.21923828125,29.583,Q4,completed,2025-08-10T03:16:35.140183,Lambeth 036E,16.642236948013306
E01033207,Lambeth,80,13.478012084960938,10.09521484375,13.704302214832685,0.0,66.876220703125,4.180908203125,18.4661865234375,38.088,Q5_Most,completed,2025-08-10T03:16:49.795602,Lambeth 004F,14.644879341125488
E01033208,Lambeth,80,4.108734130859375,0.604248046875,8.001928946223657,0.0,49.847412109375,0.1617431640625,3.55987548828125,18.819,Q2,completed,2025-08-10T03:17:06.259996,Lambeth 004G,16.455399751663208
E01003189,Lewisham,19,,,,,,,,43.296,Q5_Most,insufficient,2025-08-10T03:17:16.179335,Lewisham 034A,9.91031813621521
E01003190,Lewisham,80,40.11444091796875,42.6727294921875,19.1895289601582,0.0,77.459716796875,24.53460693359375,53.2318115234375,34.703,Q5_Most,completed,2025-08-10T03:17:26.355865,Lewisham 034B,10.166000366210938
E01003191,Lewisham,80,43.30421447753906,44.189453125,18.984712659609375,0.0,82.330322265625,29.9224853515625,55.82427978515625,34.906,Q5_Most,completed,2025-08-10T03:17:36.739187,Lewisham 034C,10.374308586120605
E01003192,Lewisham,80,43.27430725097656,44.366455078125,22.742898397393006,4.69970703125,94.37255859375,19.732666015625,60.39886474609375,48.716,Q5_Most,completed,2025-08-10T03:17:53.348659,Lewisham 034D,16.59947919845581
E01003193,Lewisham,80,47.665252685546875,47.6287841796875,19.09407519078325,0.0,82.330322265625,40.02685546875,61.06109619140625,31.206,Q4,completed,2025-08-10T03:18:01.700640,Lewisham 029A,8.340981006622314
E01003194,Lewisham,80,11.740875244140625,7.0343017578125,14.859961715951071,0.067138671875,81.768798828125,2.97698974609375,15.667724609375,34.535,Q5_Most,completed,2025-08-10T03:18:16.791416,Lewisham 029B,15.081257104873657
E01003195,Lewisham,55,61.15189985795455,62.24365234375,11.93992128324415,15.045166015625,81.927490234375,56.109619140625,68.1640625,20.602,Q2,completed,2025-08-10T03:18:34.856124,Lewisham 029C,18.052701711654663
E01003196,Lewisham,80,24.13330078125,10.748291015625,26.619265186371887,0.87890625,76.068115234375,5.078125,57.537841796875,42.358,Q5_Most,completed,2025-08-10T03:18:46.215538,Lewisham 029D,11.35041069984436
E01003197,Lewisham,80,55.48606872558594,56.884765625,14.862837234779736,15.045166015625,82.330322265625,44.92950439453125,67.50030517578125,43.555,Q5_Most,completed,2025-08-10T03:18:57.193540,Lewisham 029E,10.967008590698242
E01003198,Lewisham,80,11.2786865234375,8.343505859375,9.37554594278174,0.0,42.022705078125,4.2755126953125,15.95458984375,18.605,Q2,completed,2025-08-10T03:19:12.377802,Lewisham 009A,15.175724744796753
